name,map,recip_rank,ndcg_cut_10,mrt,map +,map -,map p-value,map reject,map p-value corrected,recip_rank +,recip_rank -,recip_rank p-value,recip_rank reject,recip_rank p-value corrected,ndcg_cut_10 +,ndcg_cut_10 -,ndcg_cut_10 p-value,ndcg_cut_10 reject,ndcg_cut_10 p-value corrected
BM25,0.2977693169616595,0.7242203035396537,0.4513667136754421,32.71774946236008,NaN,NaN,NaN,False,NaN,NaN,NaN,NaN,False,NaN,NaN,NaN,NaN,False,NaN
BM25_RM3_COLBERT,0.2858379761719527,0.7020845716125731,0.43225143067736244,92847.39478817204,48.0,44.0,0.3958688158567013,False,1.0,21.0,24.0,0.584326752649307,False,1.0,39.0,45.0,0.3596925510426743,False,1.0
BM25_RM3_ANCE,0.20790605843032364,0.6799592737199838,0.35057102953779234,15795.141666666663,26.0,66.0,7.011397216516303e-08,True,4.2068383299097816e-07,22.0,29.0,0.36676319345948094,False,1.0,26.0,58.0,4.16204685350991e-05,True,0.0002497228112105946
BM25_COLBERT_RM3,0.3185296629819881,0.7080160320475833,0.48055183367348,67.15095591398396,57.0,34.0,0.043129517071331065,False,0.2587771024279864,22.0,21.0,0.6467511915998077,False,1.0,49.0,29.0,0.07675209244408893,False,0.46051255466453356
BM25_COLBERT_ANCE,0.20765774433975606,0.6750466968174009,0.3488154315561906,15596.357962365606,29.0,63.0,4.86158417767289e-08,True,2.916950506603734e-07,22.0,29.0,0.3060663861566324,False,1.0,26.0,58.0,2.1116325624076093e-05,True,0.00012669795374445656
BM25_ANCE_RM3,0.3082511867364709,0.7283409461342375,0.4603653610259115,67.31726774195258,51.0,40.0,0.047088582519758115,False,0.2825314951185487,16.0,18.0,0.8562529792674629,False,1.0,41.0,31.0,0.3297591615943164,False,1.0
BM25_ANCE_COLBERT,0.28462377791750754,0.7072945848800283,0.43155586722211076,91787.46378709676,48.0,44.0,0.35069155288446585,False,1.0,21.0,23.0,0.6722088462694233,False,1.0,39.0,44.0,0.3412258358496574,False,1.0
